Date,Time,Transaction Type,Status,Chain,Buy Amount,Buy Currency,Buy Currency Address,Buy Fiat Amount,Buy Fiat Currency,Sell Amount,Sell Currency,Sell Currency Address,Sell Fiat Amount,Sell Fiat Currency,Fee Amount,Fee Currency,Fee Fiat Amount,Fee Fiat Currency,Tx Hash,Link,Timestamp,Incoming Transfers JSON,Outgoing Transfers JSON
12/13/2020,01:59,receive,Confirmed,ethereum,"0.1389415","WBTC","0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91","2612.182785534054635","USD","","","","","",,,,,0x463f3ea9f622b9feb7744d1a78522d67428008176c0be7b9e9ffa7c2a1e07dc5,https://etherscan.io/tx/0x463f3ea9f622b9feb7744d1a78522d67428008176c0be7b9e9ffa7c2a1e07dc5,2020-12-13T04:59:35.000Z,"[{""asset"":{""fungible"":{""id"":""0x2260fac5e5542a773aa44fbcfedf7c193bc2c599"",""asset_code"":""0x2260fac5e5542a773aa44fbcfedf7c193bc2c599"",""name"":""Wrapped BTC"",""symbol"":""WBTC"",""decimals"":8,""implementations"":{""ethereum"":{""address"":""0x2260fac5e5542a773aa44fbcfedf7c193bc2c599"",""decimals"":8},""avalanche"":{""address"":""0x50b7545627a5162f82a992c33b87adc75187b218"",""decimals"":8},""fantom"":{""address"":""0x321162cd933e2be498cd2267a90534a804051b11"",""decimals"":8},""xdai"":{""address"":""0x8e5bbbb09ed1ebde8674cda39a0c169401db4252"",""decimals"":8},""loopring"":{""address"":""0x2260fac5e5542a773aa44fbcfedf7c193bc2c599"",""decimals"":8},""arbitrum"":{""address"":""0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f"",""decimals"":8},""polygon"":{""address"":""0x1bfd67037b42cf73acf2047067bd4f2c47d9bfd6"",""decimals"":8},""optimism"":{""address"":""0x68f180fcce6836688e9084f035309e29bf0a2095"",""decimals"":8},""aurora"":{""address"":""0xf4eb217ba2454613b15dbdea6e5f22276410e89e"",""decimals"":8}},""type"":""bitcoin"",""icon_url"":""https://token-icons.s3.amazonaws.com/0x2260fac5e5542a773aa44fbcfedf7c193bc2c599.png"",""price"":{""value"":16971.741548666163,""relative_change_24h"":-0.5880382439364329,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":13894150,""price"":18800.59439069,""sender"":""0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91""}]","[]"
12/13/2020,01:53,receive,Confirmed,ethereum,"313.018","BADGER","0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91","2650.1453889384858","USD","","","","","",,,,,0x2c2248fb1de29a1ddbf55d9cd96255e8ff57cd41a08dc892943cd2fc2e6dd751,https://etherscan.io/tx/0x2c2248fb1de29a1ddbf55d9cd96255e8ff57cd41a08dc892943cd2fc2e6dd751,2020-12-13T04:53:39.000Z,"[{""asset"":{""fungible"":{""id"":""0x3472a5a71965499acd81997a54bba8d852c6e53d"",""asset_code"":""0x3472a5a71965499acd81997a54bba8d852c6e53d"",""name"":""Badger"",""symbol"":""BADGER"",""decimals"":18,""implementations"":{""loopring"":{""address"":""0x3472a5a71965499acd81997a54bba8d852c6e53d"",""decimals"":18},""arbitrum"":{""address"":""0xbfa641051ba0a0ad1b0acf549a89536a0d76472e"",""decimals"":18},""xdai"":{""address"":""0xdfc20ae04ed70bd9c7d720f449eedae19f659d65"",""decimals"":18},""ethereum"":{""address"":""0x3472a5a71965499acd81997a54bba8d852c6e53d"",""decimals"":18}},""type"":"""",""icon_url"":""https://token-icons.s3.amazonaws.com/0x3472a5a71965499acd81997a54bba8d852c6e53d.png"",""price"":{""value"":2.696346509499807,""relative_change_24h"":-0.36632985084677194,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":313018000000000000000,""price"":8.4664312881,""sender"":""0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91""}]","[]"
12/13/2020,01:46,receive,Confirmed,ethereum,"0.01","ETH","0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91","5.6817","USD","","","","","",,,,,0x42a6cca8c7d551e52873aaaea88f03b4e9c302fd7866991ba62a23d808a2c3cc,https://etherscan.io/tx/0x42a6cca8c7d551e52873aaaea88f03b4e9c302fd7866991ba62a23d808a2c3cc,2020-12-13T04:46:19.000Z,"[{""asset"":{""fungible"":{""id"":""eth"",""asset_code"":""eth"",""name"":""Ethereum"",""symbol"":""ETH"",""decimals"":18,""implementations"":{""loopring"":{""address"":""0x0000000000000000000000000000000000000000"",""decimals"":18},""ethereum"":{""address"":null,""decimals"":18},""optimism"":{""address"":null,""decimals"":18},""aurora"":{""address"":null,""decimals"":18},""arbitrum"":{""address"":null,""decimals"":18}},""type"":"""",""icon_url"":""https://token-icons.s3.amazonaws.com/eth.png"",""price"":{""value"":1263.0499999999097,""relative_change_24h"":-0.5268795186422399,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":10000000000000000,""price"":568.17,""sender"":""0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91""}]","[]"
12/12/2020,12:29,send,Confirmed,ethereum,"","","","","","200","bBADGER","0x14dc10fa6e4878280f9ca0d9f32ddaea8c7d4d45","0","USD",0.005392968,ETH,2.9887828656,USD,0x2060b33968cd464f31328dcfe9830408268b0c2eb1e13aa29fc331c973cf41ed,https://etherscan.io/tx/0x2060b33968cd464f31328dcfe9830408268b0c2eb1e13aa29fc331c973cf41ed,2020-12-12T15:29:38.000Z,"[]","[{""asset"":{""fungible"":{""id"":""0x19d97d8fa813ee2f51ad4b4e04ea08baf4dffc28"",""asset_code"":""0x19d97d8fa813ee2f51ad4b4e04ea08baf4dffc28"",""name"":""Badger Sett Badger"",""symbol"":""bBADGER"",""decimals"":18,""implementations"":{""ethereum"":{""address"":""0x19d97d8fa813ee2f51ad4b4e04ea08baf4dffc28"",""decimals"":18}},""type"":"""",""icon_url"":""https://token-icons.s3.amazonaws.com/0x19d97d8fa813ee2f51ad4b4e04ea08baf4dffc28.png"",""price"":{""value"":3.332398436212793,""relative_change_24h"":-0.2556396947037602,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":200000000000000000000,""price"":0,""recipient"":""0x14dc10fa6e4878280f9ca0d9f32ddaea8c7d4d45""}]"
12/12/2020,12:26,receive,Confirmed,ethereum,"0.009","ETH","0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91","4.986","USD","","","","","",,,,,0xc678c59fc4c3059f016dee5bde7442578af6cdedf8231cb7cfd5c9ef0f97550e,https://etherscan.io/tx/0xc678c59fc4c3059f016dee5bde7442578af6cdedf8231cb7cfd5c9ef0f97550e,2020-12-12T15:26:44.000Z,"[{""asset"":{""fungible"":{""id"":""eth"",""asset_code"":""eth"",""name"":""Ethereum"",""symbol"":""ETH"",""decimals"":18,""implementations"":{""aurora"":{""address"":null,""decimals"":18},""loopring"":{""address"":""0x0000000000000000000000000000000000000000"",""decimals"":18},""ethereum"":{""address"":null,""decimals"":18},""arbitrum"":{""address"":null,""decimals"":18},""optimism"":{""address"":null,""decimals"":18}},""type"":"""",""icon_url"":""https://token-icons.s3.amazonaws.com/eth.png"",""price"":{""value"":1263.0499999999097,""relative_change_24h"":-0.5268795186422399,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":9000000000000000,""price"":554,""sender"":""0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91""}]","[]"
12/12/2020,07:16,approve,Confirmed,ethereum,"","","","","","","","","","",0.000644713040897229,ETH,0.35896332691075916262,USD,0x6f303d8ce95b6a850693808ee369d86704bd3111db83f740a0b82d498c947280,https://etherscan.io/tx/0x6f303d8ce95b6a850693808ee369d86704bd3111db83f740a0b82d498c947280,2020-12-12T10:16:55.000Z,"[]","[]"
12/12/2020,07:16,approve,Confirmed,ethereum,"","","","","","","","","","",0.0006194851,ETH,0.344916913978,USD,0x2df49da16359684a098170426c73b626539a1e617eb8b0085a7805e245b0b68c,https://etherscan.io/tx/0x2df49da16359684a098170426c73b626539a1e617eb8b0085a7805e245b0b68c,2020-12-12T10:16:55.000Z,"[]","[]"
12/12/2020,07:16,approve,Confirmed,ethereum,"","","","","","","","","","",0.000802927,ETH,0.44705369506,USD,0x2184a2750f3fe69f0e5eac375c55a227585de9afaa190eb3a342a8377e453ae2,https://etherscan.io/tx/0x2184a2750f3fe69f0e5eac375c55a227585de9afaa190eb3a342a8377e453ae2,2020-12-12T10:16:55.000Z,"[]","[]"
12/12/2020,04:50,receive,Confirmed,ethereum,"299.24667903227796","bBADGER","0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91","0","USD","","","","","",,,,,0x1a1abc7d3eed07428eda6f41e86ab2b8877dbad81dba06eadc8dd1ad1984e2c7,https://etherscan.io/tx/0x1a1abc7d3eed07428eda6f41e86ab2b8877dbad81dba06eadc8dd1ad1984e2c7,2020-12-12T07:50:01.000Z,"[{""asset"":{""fungible"":{""id"":""0x19d97d8fa813ee2f51ad4b4e04ea08baf4dffc28"",""asset_code"":""0x19d97d8fa813ee2f51ad4b4e04ea08baf4dffc28"",""name"":""Badger Sett Badger"",""symbol"":""bBADGER"",""decimals"":18,""implementations"":{""ethereum"":{""address"":""0x19d97d8fa813ee2f51ad4b4e04ea08baf4dffc28"",""decimals"":18}},""type"":"""",""icon_url"":""https://token-icons.s3.amazonaws.com/0x19d97d8fa813ee2f51ad4b4e04ea08baf4dffc28.png"",""price"":{""value"":3.332398436212793,""relative_change_24h"":-0.2556396947037602,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":299246679032277960000,""price"":0,""sender"":""0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91""}]","[]"
11/24/2020,04:24,send,Confirmed,ethereum,"","","","","","10","SNT","0xdb5ac1a559b02e12f29fc0ec0e37be8e046def49","0.438846668","USD",0.016824872522286984,ETH,10.25206782273035083056,USD,0x9294324a70f3354409147b5a2f1ab5544a9e8c2c1806d72966b57544027d78e2,https://etherscan.io/tx/0x9294324a70f3354409147b5a2f1ab5544a9e8c2c1806d72966b57544027d78e2,2020-11-24T07:24:39.000Z,"[]","[{""asset"":{""fungible"":{""id"":""0x744d70fdbe2ba4cf95131626614a1763df805b9e"",""asset_code"":""0x744d70fdbe2ba4cf95131626614a1763df805b9e"",""name"":""Status"",""symbol"":""SNT"",""decimals"":18,""implementations"":{""loopring"":{""address"":""0x744d70fdbe2ba4cf95131626614a1763df805b9e"",""decimals"":18},""ethereum"":{""address"":""0x744d70fdbe2ba4cf95131626614a1763df805b9e"",""decimals"":18}},""type"":"""",""icon_url"":""https://s3.amazonaws.com/token-icons/0x744d70fdbe2ba4cf95131626614a1763df805b9e.png"",""price"":{""value"":0.022861204999998365,""relative_change_24h"":-1.4524641098754538,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":10000000000000000000,""price"":0.0438846668,""recipient"":""0xdb5ac1a559b02e12f29fc0ec0e37be8e046def49""}]"
11/24/2020,02:43,receive,Confirmed,ethereum,"0.0228531","ETH","0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91","14.04551526","USD","","","","","",,,,,0x8105d5fc0b857de95d31e43d9f463853cf1d6a0234c35f844977181ecd2498a5,https://etherscan.io/tx/0x8105d5fc0b857de95d31e43d9f463853cf1d6a0234c35f844977181ecd2498a5,2020-11-24T05:43:22.000Z,"[{""asset"":{""fungible"":{""id"":""eth"",""asset_code"":""eth"",""name"":""Ethereum"",""symbol"":""ETH"",""decimals"":18,""implementations"":{""optimism"":{""address"":null,""decimals"":18},""ethereum"":{""address"":null,""decimals"":18},""loopring"":{""address"":""0x0000000000000000000000000000000000000000"",""decimals"":18},""aurora"":{""address"":null,""decimals"":18},""arbitrum"":{""address"":null,""decimals"":18}},""type"":"""",""icon_url"":""https://token-icons.s3.amazonaws.com/eth.png"",""price"":{""value"":1263.0499999999097,""relative_change_24h"":-0.5268795186422399,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":22853100000000000,""price"":614.6,""sender"":""0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91""}]","[]"
11/24/2020,02:39,receive,Confirmed,ethereum,"10","SNT","0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91","0.43352694","USD","","","","","",,,,,0x7b88a2a48ef74a3552c10eabf7fe6bf6fae3bbe6d7102ae6c903b4a601d53eef,https://etherscan.io/tx/0x7b88a2a48ef74a3552c10eabf7fe6bf6fae3bbe6d7102ae6c903b4a601d53eef,2020-11-24T05:39:31.000Z,"[{""asset"":{""fungible"":{""id"":""0x744d70fdbe2ba4cf95131626614a1763df805b9e"",""asset_code"":""0x744d70fdbe2ba4cf95131626614a1763df805b9e"",""name"":""Status"",""symbol"":""SNT"",""decimals"":18,""implementations"":{""loopring"":{""address"":""0x744d70fdbe2ba4cf95131626614a1763df805b9e"",""decimals"":18},""ethereum"":{""address"":""0x744d70fdbe2ba4cf95131626614a1763df805b9e"",""decimals"":18}},""type"":"""",""icon_url"":""https://s3.amazonaws.com/token-icons/0x744d70fdbe2ba4cf95131626614a1763df805b9e.png"",""price"":{""value"":0.022861204999998365,""relative_change_24h"":-1.4524641098754538,""changed_at"":0},""is_displayable"":true,""is_verified"":true}},""quantity"":10000000000000000000,""price"":0.043352694,""sender"":""0xddfc2e10702d8a781727a34d83b3bb3ca94a3e91""}]","[]"
