Date,Time,Transaction Type,Status,Chain,Buy Amount,Buy Currency,Buy Currency Address,Buy Fiat Amount,Buy Fiat Currency,Sell Amount,Sell Currency,Sell Currency Address,Sell Fiat Amount,Sell Fiat Currency,Fee Amount,Fee Currency,Fee Fiat Amount,Fee Fiat Currency,Tx Hash,Link,Timestamp,Incoming Transfers JSON,Outgoing Transfers JSON
11/16/2022,13:59,execute,Confirmed,ethereum,"","","","","","","","","","",,,,,0x65c3b09bf0cec30dc61077d2925edfe6f065fe2dbee5fc0649349e488d2a72a9,https://etherscan.io/tx/0x65c3b09bf0cec30dc61077d2925edfe6f065fe2dbee5fc0649349e488d2a72a9,2022-11-16T16:59:11.000Z,"[]","[]"
11/16/2022,01:31,execute,Confirmed,ethereum,"","","","","","","","","","",,,,,0x5e129fb152fe25e6ebf22c73fa72bc880955b46e8375c68317e5333c395923f6,https://etherscan.io/tx/0x5e129fb152fe25e6ebf22c73fa72bc880955b46e8375c68317e5333c395923f6,2022-11-16T04:31:23.000Z,"[]","[]"
11/16/2022,01:01,execute,Confirmed,ethereum,"","","","","","","","","","",,,,,0xf7cf4cfc6466b80a0a987fd39ff74d486fde68fb3da837472f149415a895e7a7,https://etherscan.io/tx/0xf7cf4cfc6466b80a0a987fd39ff74d486fde68fb3da837472f149415a895e7a7,2022-11-16T04:01:47.000Z,"[]","[]"
11/10/2022,22:10,execute,Confirmed,ethereum,"","","","","","","","","","",,,,,0x3d4eaaf1efde4bd07284b9312058add821fc0616c9aeb3ffb3528d0a695023d4,https://etherscan.io/tx/0x3d4eaaf1efde4bd07284b9312058add821fc0616c9aeb3ffb3528d0a695023d4,2022-11-11T01:10:11.000Z,"[]","[]"
11/10/2022,22:06,execute,Confirmed,ethereum,"","","","","","","","","","",,,,,0x2b63bcc2c677db0fa24588e250680d6c0e8038fc673263f09ba29edad82ceaf5,https://etherscan.io/tx/0x2b63bcc2c677db0fa24588e250680d6c0e8038fc673263f09ba29edad82ceaf5,2022-11-11T01:06:47.000Z,"[]","[]"
11/07/2022,09:20,execute,Confirmed,ethereum,"","","","","","","","","","",,,,,0x7d647c9dbf10eb49d30a4ff9460cfa50b97dbb396bdc2df171f392218695ca3d,https://etherscan.io/tx/0x7d647c9dbf10eb49d30a4ff9460cfa50b97dbb396bdc2df171f392218695ca3d,2022-11-07T12:20:59.000Z,"[]","[]"
11/07/2022,09:18,execute,Confirmed,ethereum,"","","","","","","","","","",,,,,0xb6e002e567ec0d279c3133fb68959b311788fb33038a2ee0ed46e20769df3d2f,https://etherscan.io/tx/0xb6e002e567ec0d279c3133fb68959b311788fb33038a2ee0ed46e20769df3d2f,2022-11-07T12:18:23.000Z,"[]","[]"
11/07/2022,04:47,execute,Confirmed,ethereum,"","","","","","","","","","",,,,,0x2ea7f5f439d18811292e4e8c6dd941a69096f845fcd08bff0a7918cd0edcddd7,https://etherscan.io/tx/0x2ea7f5f439d18811292e4e8c6dd941a69096f845fcd08bff0a7918cd0edcddd7,2022-11-07T07:47:23.000Z,"[]","[]"
11/06/2022,21:32,execute,Confirmed,ethereum,"","","","","","","","","","",,,,,0x998005a580dbe6d771130dd2d6af0cd6f95e2f2a0b9e3bacf2c77bb6a01dbc3f,https://etherscan.io/tx/0x998005a580dbe6d771130dd2d6af0cd6f95e2f2a0b9e3bacf2c77bb6a01dbc3f,2022-11-07T00:32:11.000Z,"[]","[]"
11/06/2022,21:12,execute,Confirmed,ethereum,"","","","","","","","","","",0.001341324971023174,ETH,2.11403546033020407792,USD,0xac83fcc087b9dbad6a0af01b7f2bda7f922d4597ddca246dd5c4525a8d052c76,https://etherscan.io/tx/0xac83fcc087b9dbad6a0af01b7f2bda7f922d4597ddca246dd5c4525a8d052c76,2022-11-07T00:12:59.000Z,"[]","[]"
11/06/2022,21:07,execute,Confirmed,ethereum,"","","","","","","","","","",,,,,0x26c9de3bfb20ce8cd5376c6ad4924b520ac267071409148a1644bea94d72088b,https://etherscan.io/tx/0x26c9de3bfb20ce8cd5376c6ad4924b520ac267071409148a1644bea94d72088b,2022-11-07T00:07:35.000Z,"[]","[]"
10/30/2022,18:16,execute,Confirmed,ethereum,"","","","","","","","","","",0.000571493066579712,ETH,0.91002841442953599744,USD,0xcf13f0516af87cc967c74e2f971b84f6d676225541adcd5debfdae1723a67881,https://etherscan.io/tx/0xcf13f0516af87cc967c74e2f971b84f6d676225541adcd5debfdae1723a67881,2022-10-30T21:16:59.000Z,"[]","[]"
10/30/2022,18:07,execute,Confirmed,ethereum,"","","","","","","","","","",0.000302731904846592,ETH,0.4830390273732221952,USD,0x7c587361747528430c321920644d02509e6d346cc5f936acb001b51d6f5f1658,https://etherscan.io/tx/0x7c587361747528430c321920644d02509e6d346cc5f936acb001b51d6f5f1658,2022-10-30T21:07:47.000Z,"[]","[]"
10/26/2022,14:15,execute,Confirmed,ethereum,"","","","","","","","","","",0.001663145590618904,ETH,2.5781251372978940356,USD,0x620397b7e6f9b62172e03af634d650005c3ed8f816a66803ff58f51982cf987f,https://etherscan.io/tx/0x620397b7e6f9b62172e03af634d650005c3ed8f816a66803ff58f51982cf987f,2022-10-26T17:15:59.000Z,"[]","[]"
10/26/2022,14:13,execute,Confirmed,ethereum,"","","","","","","","","","",0.000705617684203696,ETH,1.09250080427574047984,USD,0x6bcf414f21840d2caa7009993daf5b92412867b525450d18e64c8ee0127ba9f3,https://etherscan.io/tx/0x6bcf414f21840d2caa7009993daf5b92412867b525450d18e64c8ee0127ba9f3,2022-10-26T17:13:59.000Z,"[]","[]"
10/10/2022,10:25,execute,Confirmed,ethereum,"","","","","","","","","","",0.008553821624126528,ETH,11.26632399935329129408,USD,0x29cf8689309684c6c76b2f7a728c11efb9f67a0ad5122959caa50b59dd5048de,https://etherscan.io/tx/0x29cf8689309684c6c76b2f7a728c11efb9f67a0ad5122959caa50b59dd5048de,2022-10-10T13:25:59.000Z,"[]","[]"
10/02/2022,18:25,execute,Confirmed,ethereum,"","","","","","","","","","",0.00047083084856024,ETH,0.6103898203819807384,USD,0xd9e15e47bd30da3e03b163265bf8b26ddbd32e4066647bd88c7655792089d889,https://etherscan.io/tx/0xd9e15e47bd30da3e03b163265bf8b26ddbd32e4066647bd88c7655792089d889,2022-10-02T21:25:11.000Z,"[]","[]"
